A-gon 	<i>pp</i>. and <i>adv</i>. gone away, ago, S2, C3; <b>agoon</b>, C2, C3;<b>agone</b>, S3; <b>agoo</b>, PP; <b>ago</b>, C2.--AS. <i>a-gán</i>, pp. of <i>á-gán</i>, togo forth. (<b>A-</b>I.)
A-graythen 	<i>v</i>. to make ready, to dress, NED; <b>agreþed</b>, <i>pp</i>., S2;<b>agrayþed</b>, NED.--From Icel. <i>greiða</i>: Goth, <i>ga-raidjan</i>. (<b>A-</b>I.)
A-graythinge 	<i>sb</i>. apparel, S2, NED.
Agreable 	<i>adj</i>. pleasant, NED; <b>aggreable</b>, favourable,S3.--AF. <i>agreable</i>.(<b>A-</b>7.)
A-gref 	in grief, NED; <b>agrief</b>, C; <b>ogrefe</b>, NED. <i>Phr</i>.: <b>takesnot agreve</b>, takes it not unkindly, NED. (<b>A-</b>2.)
Agreggen 	<i>v</i>. to make heavy, to be heavy, to aggravate, HD;<b>agreggid</b>, <i>pp</i>., W2--OF. <i>agregier</i>: Prov. <i>agreujar</i>; LateLat. <i>aggreuiare</i>, from *<i>greuis</i> for Lat. <i>grauis</i>. (<b>A-</b>7.)
Agreþed 	<i>pp</i>. made ready, S2; see <b>A-graythen</b>.  [Addition]
Agreuen 	<i>v</i>. to bear heavily on, to grieve, oppress, HD; <b>agreued</b>,<i>pp</i>., C2, PP.--OF. <i>agrever</i>; Lat. <i>aggrauare</i>; <i>ad</i>+ <i>grauare</i>, from<i>grauis</i>. (<b>A-</b>7.)
Agrimony 	<i>sb</i>. agrimony, Prompt.; <b>agremoine</b>, Voc.; <b>egrimony</b>,Prompt.; <b>egremoin</b>, C3; <b>egremounde</b>, NED; <b>ogremoyne</b>,Voc.--Lat. <i>agrimonia</i>; Gr. [Greek: agremonae] cp. F. <i>aigremoine</i>.
A-grisen 	<i>v</i>. to be horrified, to terrify, to loathe, HD, MD, S;<b>agryse</b>, S2, C3.--AS. <i>á-grísan</i>. (<b>A- </b>I.)
A-grounde 	on the ground, S2, PP; on this earth, PP. (<b>A-</b>2.)
Agte 	<i>sb</i>. possession, S; see <b>Auhte</b>.
A-gulten 	<i>v</i>. to sin, to offend, MD, PP, S; <b>agilten</b>, MD;<b>agelten</b>, MD; <b>aȝulten</b>, S; <b>agulte</b>, <i>pt. s</i>., PP; <b>agult</b>, <i>pp</i>.,S; <b>agilt</b>, HD, PP.--AS. <i>á-gyltan</i>. (<b>A-</b>I.)
Ah 	<i>conj</i>, but, S, S2; see <b>Ac</b>.
Ah 	<i>pr. s</i>. owes (as a duty), S; <b>ahen</b>, <i>pr. pl</i>., are obliged, S;see <b>Owen</b>. [Addition]
A-honge 	<i>pp</i>. hanged up, S. (<b>A-</b>I.)
Aht 	<i>adj</i>. worthy, valiant, NED; see <b>Auht</b>.
Aht 	<i>sb</i>. aught, anything; <b>ahte</b>, S; <b>ahct</b>, S; see<b>Ought</b>. [Addition]
Ahte 	<i>sb</i>. possession, S2; <b>ahhte</b>, S; see <b>Auhte</b>.
Ahtlice 	<i>adv</i>. valiantly, NED; <b>ohtliche</b>, NED. See <b>Auht</b>.
A-hungerd 	<i>pp</i>. a-hungered, PP, S3; <b>ahungred</b>, NED; <b>afyngred</b>,PP.--AS. <i>ofhyngred</i>. (<b>A-</b>3.) See <b>Of-hungred</b>.
Aihte 	<i>sb</i>. property, S; <b>ayhte</b>, S; see <b>Auhte</b>.
Air 	<i>sb</i>. air, S2; <b>aire</b>, NED; see <b>Eyre</b>.
Airtis 	<i>sb. pl</i>. quarters of the sky, S3; see <b>Art</b>.
Aisille 	<i>sb</i>. vinegar, S; <b>eisil</b>, MD; <b>eisel</b>, MD; <b>eyselle</b>, MD;<b>esylle</b>, Prompt.; <b>aselle</b>, MD; <b>eysell</b>, Sh.; <b>aysel</b>,H.--OF. <i>aisil (eisil)</i>, also, <i>aisi</i>, Ps. 68. 21 (Metz); LateLat. <i>acitum</i> (cp. OF. <i>azet</i>); Lat. <i>acētum</i>; see Schuchardt,<i>Vokalismus</i>, i. 294.
Aisliche 	<i>adv</i>. timorously, S3; see <b>Eisliche</b>.
Ak 	<i>conj</i>. but, S2, PP; see <b>Ac</b>.
Ak 	<i>sb</i>. oak, Voc.; <b>akis</b>, <i>pl</i>., S3; see <b>Ook</b>. [Addition]
A-kelen 	<i>v</i>. to make cold, to grow cold, S,MD.--AS. <i>á-célan</i>. (<b>A-</b>I.)
Aken 	<i>v</i>. to ake, to throb with pain, C2, S2, Prompt., NED; <b>eken</b>,MD; <b>ȝaik</b>, NED; <b>oc</b>, <i>pt. s</i>., MD; <b>ok</b>, MD; <b>oke</b>, MD, NED;<b>akide</b>, NED; <b>oken</b>, <i>pt. pl</i>., PP.--AS. <i>acan</i>, pt. <i>óc</i>,pp. <i>acen</i>; cp. Icel. <i>aka</i>, to drive, Lat. <i>agere</i>. Cf. <b>Ache</b>.
Akennet 	<i>pp</i>. born, S; see <b>A-cennen</b>. [Addition]
Aketoun 	<i>sb</i>. a jacket of quilted cotton worn under the mail, ajacket of leather plated with mail, NED, Voc., C2; <b>acketoun</b>, HD;<b>acton</b>, NED, HD, JD; <b>hakatone</b>, HD; <b>haqueton</b>, NED; <b>haketon</b>, ND;<b>hacqueton</b>, ND.--OF. <i>auqueton</i>; Sp. <i>alcoton</i>; Arab, <i>al-qūtn</i>, thecotton.
A-kneon 	on knees, S, NED; <b>aknen</b>, HD; <b>aknewes</b>, HD. (<b>A-</b> 2.)
Al 	<i>adj</i>., <i>sb</i>., <i>adv</i>. all, MD, S, S2, C2, C3; <b>all</b>, S, S3;<b>hal</b>, S2; <b>alle</b>, <i>dat</i>., S; <b>ælle</b>, <i>pl</i>., S; <b>alle</b>, S2; <b>halle</b>,S; <b>ealre</b>, <i>gen</i>., S; <b>allre</b>, S; <b>alra</b>, S; <b>alre</b>, S.--AS. <i>eall</i>,<i>all</i>, <i>al</i>.
Al 	<i>adv</i>. (with conjunctions); <b>al if</b>, although, NED.
Al 	<i>adv</i>. (with subj. mood), although, <b>NED</b>, C, C3; <b>Al be it</b>,even though it be that, C.
Alabastre 	<i>sb</i>. alabaster, W (Mt. 26. 7); <b>alabaustre</b>, S3;<b>alablaster</b>, Sh.--OF. <i>alabastre</i>; Lat. <i>alabastrum</i> (nom.-<i>ter</i>);Gr. [Greek: alabastros, alabastos].
A-lang 	<i>adv</i>. along, MD; <b>along</b>, MD; <b>olong</b>, MD (<b>A-</b>4). See<b>Endlang</b>.
Alange 	<i>adj</i>. tedious, strange, foreign, Prompt.; <b>alenge</b>, HD; see<b>Elenge</b>.
Alarge 	<i>v</i>. to enlarge, to give largely, HD; <b>alargid</b>, <i>pp</i>., W,W2.--OF. <i>alargir</i>. (<b>A-</b>7.)
A-last 	<i>adv</i>. at last, S2, NED. (<b>A-</b> 5.)
Alaun 	<i>sb</i>. a large dog used for hunting; <b>alan</b>, NED; <b>alant</b>,NED; <b>alauntz</b>, <i>pl</i>., C; <b>allaundes</b>, NED.--OF. <i>alan</i> (<i>allan</i> inCotg.); It. <i>alano</i> (Florio); Low Lat. <i>alanus</i>.
Alay 	<i>sb</i>. alloy, PP; <b>alayes</b>, <i>pl</i>., C2.--AF. <i>alay</i>.
Alayen 	<i>v</i>. to mix metals, to alloy, NED, PP; <b>alayed</b>, <i>pp</i>.,PP.--AF. <i>alayer</i>, <i>aleyer</i> (F. <i>aloyer</i>); Lat. <i>alligare</i>, tobind. (<b>A-</b> 7.)
Albe 	<i>sb</i>. a vestment worn by priests, and by some kings;NED.--Church Lat. <i>alba</i>, an alb; Lat. <i>alba</i> (<i>vestis</i>), a whitegarment.
Albificacioun 	<i>sb</i>. the process of making white (in alchemy),C3.--Late Lat. <i>albificationem</i>.
Alblastrye 	<i>sb</i>. the use of cross-bows, S3. See <b>Arblaste</b>.
Ald 	<i>adj</i>. old, S, S2; <b>alder</b>, <i>comp</i>., MD; <b>aldreste</b>, <i>superl</i>.,S; see <b>Old</b>.
Al-day 	<i>adv</i>. always, continually, C2, PP.
Alde-like 	<i>adv</i>. with solemn, venerable mien, S.
Alder 	<i>sb</i>. elder, ancestor, also, prince, chief, MD, PP; <b>aldren</b>,<i>pl</i>., S; <b>ælderen</b>, S; <b>elderne</b>, S2; <b>ealdren</b>, MD; <b>ealdrene</b>,<i>gen</i>., S.--AS. <i>ealdor (aldor)</i>. See <b>Ald</b>. <b>Alder</b>, <i>gen. pl</i>. ofall, C2, H; see <b>Alre-</b>. <b>Alder-best</b>, <i>adj</i>. best of all, H; see<b>Alrebest</b>.
Alder-first 	<i>adj</i>. first of all, C2; see <b>Alrefyrst</b>.
Alder-mon 	<i>sb</i>, a prince, also, the principal officer in the shire,MD, Voc.; <b>ellder-nemanness</b>, <i>gen</i>., S; <b>aldermen</b>, <i>pl</i>.,PP. AS. <i>ealdormann</i>.
Aldire- 	<i>gen. pl</i>. of all, H; see <b>Alre-</b>.
Aldire-mast 	<i>adj</i>. most of all, H; see <b>Alremest</b>.
Ale 	<i>sb</i>. ale, S2, C2; ale-house, S2; an ale-drinking,NED. <i>Comb</i>.: <b>ale-stake</b>, a stake before an alehouse as a sign, C,C3, NED.--AS. <i>ealu, alu</i>; OTeut. stem *<i>alut-</i>.  Cf. <b>Nale</b>.
A-leggen 	<i>v</i>. to lay down, to lay aside, to put down, confute, S,NED <i>(allay^{1})</i>.--AS. <i>á-lecgan</i>. (<b>A-</b> I.)
Alemaunde 	<i>sb</i>. almond, NED, W2; <b>almaundes</b>, <i>pl</i>., <b>NED</b>;<b>almoundes</b>, NED.--OF. <i>alemande, alemandre, alemandle</i>(cp. Sp. <i>almendra</i>); Late Lat. <i>amendola</i> (cp. Pg. <i>amendoa</i>);Lat. <i>amygdala</i>; Gr. [Greek: amugdalae].
Alemaunde-tre 	<i>sb</i>. almond-tree, W2.
Alembyk 	<i>sb</i>. a retort (used in alchemy), C3; <b>alambic</b>, NED;<b>limbeck</b>, ND, Sh.; <b>lymbecke</b>, (Minsheu).--OF. <i>alambic</i>,Sp. <i>alambique</i> (Minsheu); Arab, <i>al-anbíq</i>; Gr. [Greek: ambic]. stemof [Greek:ambix], a cup.
A-lemen 	<i>v</i>. to illumine, S; <b>alimen</b>, S; <b>aleomen</b>, S.--AS. <i>á</i> +<i>léoman</i>. (<b>A-</b> I.)
A-lesednesse 	<i>sb</i>. redemption, MD.
A-lesen 	<i>v</i>. to loose, deliver, S; <b>alesde</b>, <i>pt. s</i>., S; <b>alesed</b>,<i>pp</i>., S, HD.--AS. <i>á-lésan, álysan</i>. (<b>A-</b>1.)
A-lesendnesse 	<i>sb</i>. redemption, MD.
A-lesnesse 	<i>sb</i>. redemption, S, MD.--AS. <i>á-lésnis</i>.
Al-gate 	<i>adv</i>. every way, always, in any case, NED, S3, C, C2, C3;<b>allegate</b>, S; <b>algates</b>, S2, C2, C3; <b>algatis</b>, W.--Cp. Icel. <i>allagötu</i>, every way.
Algorisme 	<i>sb</i>. the Arabic or decimal system of numeration,arithmetic, NED; <b>algrim</b>, MD; <b>augrim</b>, S. <i>Phr</i>.: <b>cipher inalgorisme</b>, the figure <b>o</b>, a mere cipher, NED.--OF. <i>algorisme(augorime)</i>; Low Lat. <i>algorismus</i> (cp. Span, <i>guarismo</i>, arithmetic,Minsheu); from Arab. <i>al-Khowarazmi</i>, the surname of an Arabmathematician of the 9th cent.
Al-halowen 	<i>sb. pl</i>. all saints, NED; <b>alhalowes</b>, NED; <b>halalwes</b>,S2.
Al-halowen day 	<i>sb</i>. All Saints' Day, NED.--AS. <i>ealra halgenadæg</i>.
Aliance 	<i>sb</i>. alliance, NED; <b>alliaunce</b>, C2.--AF. <i>aliance</i>.
A-liche 	<i>adv</i>. alike, PP, NED.--AS.  <i>ge-líce</i>. (<b>A-</b> 6.) See<b>Iliche</b>.
 Alie 	<i>sb</i>. ally, relative, PP; <b>allye</b>, C2.
Alien 	<i>v</i>. to combine, unite, ally, NED; <b>allyed</b>, <i>pp</i>.,C2.--OF. <i>alier</i>; Lat. <i>alligare</i>. (<b>A-</b> 7.)
A-liri 	<i>adv</i>. across (said of the legs), P; <b>alyry</b>, PP.--AS. <i>on</i>+ <i>lira</i>, the fleshy part of the leg (Voc.). (<b>A-</b>2.)
A-liȝten 	<i>v</i>. to alight, get lightly down from a horse, todescend, also, to lighten, MD; <b>alyghte</b>, C2; <b>alyghte</b>, <i>pt. s</i>., PP;<b>alyȝte</b>, PP; <b>alihte</b>, MD; <b>aliȝte</b>, S; <b>a-lyhte</b>, S2; <b>aliȝt</b>,<i>pp</i>., S2.--AS. <i>á-líhtan</i>. (<b>A-</b> I.)
A-liȝten 	<i>v</i>. to enlighten, illuminate, to light (a fire),NED.--AS. <i>on-líhtan</i>. (<b>A-</b> 2.)
A-liȝtnen 	<i>v</i>. to enlighten, NED; <b>a-lichtyn</b>, S3; <b>alyctnyng</b>,<i>pr. p</i>., S3. (<b>A-</b> I.)
Al-kaly 	<i>sb</i>. alkali, C3.--Arab. <i>al-qalīy</i>, calcined ashes; from<i>qalay</i>, to roast in a pan.
Alkamistre 	<i>sb</i>. alchemist, C3, NED. OF.  <i>alkemiste</i>.
Al-kamye 	<i>sb</i>. medieval chemistry, PP.--OF.  <i>alcamie</i>, <i>alquimie</i>;Sp. <i>alquimia</i>; Arab, <i>al-kīmīā</i>; Late Gr. [Greek: chaemia], ofdoubtful origin, prob. from <i>chumeia</i>, pouring.
Al-karon 	<i>sb</i>. the Koran, S2.--OF. <i>al-coran</i>; Ar. <i>al-qorān</i>, thereading, from <i>qara'a</i>, to read aloud.
Al-katran 	<i>sb</i>. the resin of fir trees, pitch, also, bitumen, NED,S2.--OF. <i>alketran</i>; Sp. <i>alquitran</i>; Ar. <i>al-qatran</i>, from <i>qatara</i>,to drop.
Al-kin 	<i>adj</i>. of every kind, MED, PP; <b>alkyn</b>, S2, PP; <b>alkynnes</b>,PP; <b>alle kynez</b>, S2.--AS. <i>alles cynnes</i>, gen.
Al-kynd 	<i>adj</i>. of every kind, S3.
All- 	; see <b>Al-</b>.
Allunge 	<i>adv</i>. altogether, S, MD; <b>allynge</b>, MD; <b>allinge</b>,MED.--AS. <i>eallunga</i>, <i>eallunge</i>.
Allure 	<i>sb</i>. a place to walk in, a gallery, a walk by the parapetsof a castle, a cloister, S3; <b>alure</b>, Prompt., NED.--OF.  <i>alure</i> (now<i>allure</i>), walk, going, a gallery, also, <i>aleüre</i> (= LowLat. *<i>alatura</i>), from <i>aler</i>, to go (F. <i>aller</i>).
Almain 	<i>adj</i>. German, NED; <b>Almaines</b>, <i>pl</i>. Germans, NED;<b>Almaygnes</b>, S3.--OF. <i>aleman</i> (F. <i>allemand</i>.)
Almain 	<i>sb</i>. a kind of dance, NED; <b>almond</b>, NED. <i>Comb</i>.:<b>almain-leap</b> [Correction], ND; <b>almond-leape</b>, Cotg. (s. v. <i>saut</i>).
Almaine 	<i>sb</i>. Germany, H; <b>Almayne</b>, NED; <b>Alemaine</b>, S; <b>Almeyne</b>,NED; <b>Almen</b>, NED; <b>Alamanie</b>, S.--OF. <i>Alemaigne</i>; Lat. <i>Allemannia</i>,the country of the <i>Allemanni</i>.
Almes-dede 	<i>sb</i>. deed of mercy, S2.
Almesse 	<i>sb</i>. alms, charity, S, PP, Prompt., S2, C3; <b>ælmes</b>, S;<b>elmesse</b>, MD; <b>almes</b>, S, S2, W; <b>almous</b>, S2; <b>almessis</b>, <i>pl</i>.,W.--AS. <i>ælmysse</i>; Church Lat. *<i>alimosina</i> (cp. OF. <i>almosne</i>);<i>eleemosyna</i> (Tertullian); Gr. [Greek: eleaemosunae] alms, Lu. 12. 33;orig. pity.
Al-mest 	<i>adv</i>. almost, S2, C2, W, W2; <b>almeest</b>, W2; <b>almost</b>, PP.
Al-miȝt 	<i>adj</i>. all-powerful, MD; <b>almight</b>, NED, G.--AS. <i>ælmiht</i>.
Al-miȝti 	<i>adj</i>. almighty, NED; <b>almichti</b>, S; <b>allmahhtiȝ</b>, S;<b>almyȝty</b>, S2; <b>almihti</b>, S.--AS. <i>ælmeahtig</i>.
Al-miȝtin 	<i>adj</i>. almighty, NED; <b>almihten</b>, NED; <b>almihtin</b>, S.
Alne-way 	; see <b>Alweye</b>.
A-lofte 	<i>adv</i>. on high, aloft, PP; <b>aloft</b>, PP; <b>on-lofte</b>, S2, C2;<b>o lofte</b>, NED; <b>o loft</b>, NED.--Icel. <i>á lopt</i> (of motion), <i>á lopti</i>(of position); <i>lopt</i>, air, sky, loft; cp. AS. <i>on þá lyft</i>, into theair, (<b>A-</b> 2.)
A-londe 	on land, in the land, S2, HD; <b>alond</b>, S2.
Al-one 	<i>adj</i>., <i>adv</i>. alone, MED. <i>Phr</i>.: <b>hym allane</b>, S2. See<b>One</b>.
A-longen 	<i>v</i>. to seem long to, to long, NED; <b>alonged</b>,<i>pp</i>. filled with longing, G, HD; <b>alonget</b>,S2.--AS. <i>of-langian</i>. (<b>A-</b> 3.)
A-long on 	<i>prep</i>, on account of, S2, NED.--AS. <i>ge-lang</i>,along. (<b>A-</b> 6.) See <b>Ilong</b>.
Al-only 	<i>adv</i>. merely, S2; <b>alle only</b>, S2.
A-loofe 	<i>adv</i>. aloof, more nearly to the wind, NED; <b>alofe</b>, S3;<b>aluffe</b>, HD. Probably from Du. <i>loef</i>, in <i>te loef</i>, towindward. (<b>A-</b> 2.)
A-losen 	<i>v</i>. to praise, PP; <b>alosed</b>, <i>pp</i>.  notorious, S2, NED,HD. (<b>A-</b> 7.)
Al-out 	<i>adv</i>. entirely, NED: <b>all out</b>, H.
A-louten 	<i>v</i>. to bow down, S3, NED; <b>alowtid</b>, <i>pt. s</i>.,PP.--AS. <i>á-lútan</i>. (<b>A-</b> 1.)
A-low 	on the low ground, on earth, ED, PP; <b>alawe</b>, S3; <b>alowe</b>,PP. (<b>A-</b>2.)
Alowable 	<i>adj</i>. praiseworthy, PP.
Alowaunce 	<i>sb</i>. praise, PP.
Alowen 	<i>v</i>. to praise, commend, to approve of, sanction, to admit(intellectually), S3, PP; <b>allowen</b>, C2, G, PP.--OF. <i>alouer</i>; LateLat. *<i>allaudare</i>; Lat. <i>ad</i>+<i>laudare</i>. (<b>A-</b>7.)
Alowen 	<i>v</i>. to assign, bestow, to give an allowance to, NED,Palsg.; <b>allow</b>, Sh.--AF. <i>alower</i>, OF. <i>alouer, aloer</i>;Lat. <i>allocare</i>, to place. (<b>A-</b>7.)
A-loyne 	<i>v</i>. to remove far off, NED, HD, AF. <i>aloyner</i>, from<i>loin</i>; Lat. <i>longe</i>. (<b>A-</b>7.)
Alre 	<i>gen. pl</i>. of all, used as an intensifying prefix with asuperlative, NED (<i>all</i>, see sect. D. II, p. 227), MD (p. 56);<b>allere</b>, H; <b>aller</b>, G, C; <b>alder</b>, C2, H; <b>alther</b>, G, C, W2;<b>aldire-</b>, H.--AS. <i>ealra</i>.
Alre-best 	best of all, S2; <b>alderbest</b>, H; <b>altherbest</b>, NED, HD,C; <b>alther-beste</b>, S, HD.
Alre-fyrst 	first of all, NED; <b>altherfirst</b>, NED, HD; <b>alderfirst</b>,C2, C3.
Alre-mest 	most of all, S; <b>aldiremast</b>, H; <b>althermoost</b>, HD.
Als 	<i>adv</i>. and <i>conj</i>. also, as, S, S2, S3, C2; see <b>Also</b>.
Als-as 	<i>conj</i>. just as if, S3.
Al-so 	<i>adv</i>. and <i>conj</i>. (1) even so, likewise, also, (2), as, MED,PP, S, S3, C3; <b>allswa</b>, S; <b>alswo</b>, MED; <b>alse</b>, S; <b>alsse</b>, S;<b>als</b>, S, S2, S3, C2; <b>alls</b>, S; <b>ase</b>, S, S2; <b>as</b>, S, S2, S3, C2;<b>es</b>, PP; <b>alsswa</b>, S2; <b>alsua</b>, S2; <b>als-so</b>, S2; <b>alswa</b>, S, S2,MED.--AS. <i>eal-swá</i>.
Al solne day 	All Souls' Day, NED; <b>alle soule day</b>, S2.--AS. <i>ealrasawlena dæg</i>.
Als-tite 	<i>adv</i>. as quick, immediately, MED, S2.
Al-Suic 	<i>adj</i>. all such, S.
Al-Swithe 	<i>adv</i>. as fast, immediately, MED; <b>alswythe</b>, PP;<b>als-suith</b>, S2; <b>aswithe</b>, S2; <b>asswythe</b>, S2.
Alther- 	<i>gen. pl</i>. of all, C, G, W2, PP; see <b>Alre-</b>.
Alther-best 	<i>adj</i>. best of all, S, C; see <b>Alrebest</b>.
Alther-feblest 	<i>adj</i>. feeblest of all, S2, HD.
Alther-first 	<i>adj</i>. first of all, HD; see <b>Alrefyrst</b>.
Alther-moost 	<i>adj</i>. most of all, HD; see <b>Alremest</b>.
Al-to 	<i>adv</i>. entirely, S, NED (s.v. <i>all</i>, see C, sect. 15), W, W2,H; <b>all-to</b>, H.
Al-togidere 	<i>adv</i>. altogether, G; <b>alte-gædere</b>, S.
Al-wat 	<i>conj., adv</i>. all the while, till, S, MD (s.v. <i>al</i>, p. 57);<b>alwet</b>, MD; <b>alhuet</b>, NED (s.v. <i>all what</i>). See <b>What</b>.
Al-weldand 	<i>adj</i>. all-wielding, S2; <b>al-*wealdent</b>,S.--AS. <i>al-wealdend</i>.
Al-weye 	<i>adv</i>. all along, at all times, perpetually, at any rate,NED; <b>alne-way</b>, S2; <b>alwey</b>, C2, C3, PP; <b>alwais</b>, S2; <b>al-leweyes</b>,NED.--AS. <i>ealne weg</i>.
Alynen 	<i>v</i>. to besmear; <b>alyned</b>, <i>pp</i>.,S2.--Lat. <i>allinere</i>. (<b>A-</b>7.)
A-lyue 	<i>adv</i>., <i>adj. as pred</i>. alive, C2, S2, PP; <b>onlyue</b>, C2, G;<b>onliue</b>, S.--AS. <i>on life</i>. (<b>A-</b>2.)
Am 	I <i>pr. s</i>. am, S, C3; <b>æm</b>, S, MD; <b>ham</b>, S; <b>eam</b>, MD; <b>eom</b>,MD.--O.North. <i>am</i>, O.Merc, <i>eam</i> (VP), AS. <i>eom</i>.
A-mad 	<i>pp</i>. as <i>adj</i>. distracted, mad, MD, S; <b>amed</b>, MD; <b>amadde</b>,<i>pl</i>. MD.--AS. <i>ge-mæ'*d</i>, pp. of <i>ge-mæ'*dan</i>, to madden;cp. OHG. <i>ga-meit</i>, foolish. (<b>A-</b>6.)
Amaistrien 	<i>v</i>. to master, teach, PP; <b>amaistrye</b>, P,HD.--OF. <i>amaistr(i)er</i>; Lat. <i>ad</i> + <i>magistrare</i>. (<b>A-</b>7.)
Amalgame 	<i>sb</i>. a soft mass, mixture of metal with mercury, NED;<b>malgam</b> NED.--OF. <i>amalgame</i>; Low Lat. <i>amalgama</i>.
Amalgaming 	<i>sb</i>. the formation of an amalgam, C3.
Amang 	; see <b>Amonge</b>.
A-mansien 	<i>v</i>. to curse, to excommunicate, MD; <b>amansi</b>, MD;<b>amansy</b>, MD; <b>amonsi</b>, HD; <b>amawns</b>, HD; <b>amansed</b>, <i>pp</i>.,S.--Contracted from AS. <i>á-mánsumian</i>, to put out of intimacy, from<i>mánsum</i>, familiar, intimate; pp. <i>á-mánsumod</i>, also <i>ámán-*sod</i>; seeSchmid. (<b>A-</b>I.)
A-masen 	<i>v</i>. to amaze, stupefy, NED; <b>amased</b>, <i>pp</i> C3. (<b>A-</b>I.)
Ambassade 	<i>sb</i>. the function of ambassador, an ambassador andsuite, NED; <b>embassades</b>, <i>pl</i>., S3.--OF.  <i>ambassade</i>, <i>ambaxade</i>;OSp. <i>ambaxada</i>, from Low Lat.  <i>ambaxia, ambactia</i>, office,employment, from <i>ambactus</i>, vassal, retainer, a Celtic word found inCaesar.
Ambassadrie 	<i>sb</i>. ambassadorship, NED; <b>embassadrie</b>, S2,C3.--F. <i>ambas-*saderie</i>.
Ambassage 	<i>sb</i>. embassy, NED; <b>ambassages</b>, <i>pl</i>., S3.
Amblen 	<i>v</i>. to move at an easy pace, NED.--OF. <i>ambler</i>;Lat. <i>ambulare</i>, to walk.
Amblere 	<i>sb</i>. an ambling horse or mule, C, NED.
Amellen 	<i>v</i>. to enamel, MD; <b>ammell</b>, Palsg.; <b>amelled</b>, <i>pp</i>.,Palsg.; <b>amelyd</b>, HD; <b>amiled</b>, HD; <b>ameled</b>, NED.--AF. <i>aymeler</i>,OF. <i>esmailler</i>; OHG. <i>smalzjan</i>, to smelt, liquefy;cp. It. <i>smaltare</i>, to enamel (Florio). Cf. <b>En-amelen, Mute</b>.
Amenden 	<i>v</i>. to amend, mend, MD, S, S2, C2, W; <b>amended</b>, <i>pp</i>. S2;<b>amendid</b>, W2.--OF. <i>amender</i>; Lat. <i>*e-mendare</i>, from <i>ex</i> +<i>mendum</i>, fault. (<b>A-</b> 9.)
Amene 	<i>adj</i>. pleasant, S3, NED; <b>ameyn</b>, S3.--OF. <i>amene</i>;Lat. <i>amoenum</i>.
Amerant 	<i>sb</i>. amaranth, a fadeless flower, S3.--OF. <i>amarante</i>;Lat. <i>amarantum</i> (acc.); Gr. [Greek: amarantos.] (<b>A-</b> II.)
Amercy 	<i>v</i>. to amerce, fine, P, NED.--AF.  <i>amercier</i>; fromOF. <i>estre a merci</i> came <i>estre amercie</i>, then <i>amercier</i>.
Amete 	<i>sb</i>. ant, emmet, NED; <b>amte</b>, W2; <b>emete</b>, Voc.; <b>emote</b>,NED; <b>ematte</b>, Voc.; <b>amtis</b>, <i>pl</i>., W2; <b>amptis</b>, NED.--AS. <i>*æmete,émete</i>. Cp. OHG. <i>ámeiza</i>; from OHG. á, off + <i>meizan</i>, to cut, as if'the cutter or biter off.'
Ametist 	<i>sb</i>. amethyst, NED; <b>ametistus</b>, W (Rev. 21. 20);<b>amatyste</b>, HD; <b>amaste</b>, HD; <b>amaffised</b>, MD.--OF. <i>ametiste</i>;Lat. <i>amethystum</i> (acc.); Gr. [Greek: amethustos.] (<b>A-</b> 11.)
Ameuen 	<i>v</i>. to be moved, NED; <b>ameued</b>, <i>pt. s</i>.,C2.--OF. <i>esmeuv</i>-, accented stem of <i>esmover</i>;Lat. <i>exmoūere</i>. (<b>A-</b> 9.)
Ameyn 	; see <b>Amene</b>.
A-midde 	<i>adv</i>. and <i>prep</i>, amid, S2, C2, PP; <b>amidden</b>, S;<b>amydde</b>, PP.--AS. <i>on middan, on middum</i>. (<b>A-</b> 2.)
Amirail 	<i>sb</i>. a Saracen ruler or commander, an emir, an admiral,MD; <b>amerel</b>, Prompt.; <b>amyralle</b>, MD; <b>amrayl</b>, HD; <b>admirald</b>,S.--OF. <i>amirail, amiral</i>; cp. Arab. <i>am*ir-al-bahr</i>, commander of thesea, <i>am*ír-al-m*umin*im</i>, commander of the faithful.
A-mis 	<i>adv</i>. amiss, C2; <b>amys</b>, G; <b>onmys</b>, NED. (<b>A-</b> 2.)
Amome 	<i>sb</i>. an odoriferous plant, amomum, NED; <b>amonye</b>, W,HD.--OF. <i>amome</i> (Cotg.); Lat. <i>amomum</i>; Gr. [Greek: amomon], a nameapplied to several spice plants.
Amoneste 	<i>v</i>. to admonish, warn, HD.--OF. <i>amonester</i>; LateLat. *<i>admonitare</i>, from Lat. <i>admonitus</i>, pp. of <i>admonere</i>, seeConstans. (<b>A-</b> 7.)
Amonestement 	<i>sb</i>. admonishment, S, HD.--OF. <i>amonestement</i>';
Amonestyng 	<i>sb</i>. admonishing, CM.
A-monge 	<i>prep</i>, and <i>adv</i>. among, in, at intervals, PP; <b>amange</b>,NED; <b>omang</b>, MD; <b>amang</b>, S, S2; <b>among</b>, S, PP. <i>Phr</i>.: <b>eureamong</b>, ever among, every now and then, S; <b>ever and among</b>,NED.--AS. <i>on-mang</i>, <i>on-gemang</i>. (<b>A-</b> 2.)
A-monges 	<i>prep</i>, among, S2, S3, C2, C3 G, PP.
